model,entity_type,layer,group_a,group_b,cosine_sim,same_naming,same_reactivity
deepseek-ai-DeepSeek-R1-Distill-Llama-8B,functional_group,0,alcohol,ether,0.575161,1,1
deepseek-ai-DeepSeek-R1-Distill-Llama-8B,functional_group,0,alcohol,imine,0.704553,0,0
deepseek-ai-DeepSeek-R1-Distill-Llama-8B,functional_group,0,alcohol,ketone,0.641915,1,0
deepseek-ai-DeepSeek-R1-Distill-Llama-8B,functional_group,0,alcohol,nitrile,0.120034,0,0
deepseek-ai-DeepSeek-R1-Distill-Llama-8B,functional_group,0,alcohol,nitro,0.497069,0,0
deepseek-ai-DeepSeek-R1-Distill-Llama-8B,functional_group,0,alcohol,sulfone,0.571168,0,0
deepseek-ai-DeepSeek-R1-Distill-Llama-8B,functional_group,0,alcohol,sulfoxide,0.520478,0,0
deepseek-ai-DeepSeek-R1-Distill-Llama-8B,functional_group,0,alcohol,thioether,0.559099,0,1
deepseek-ai-DeepSeek-R1-Distill-Llama-8B,functional_group,0,alcohol,thiol,0.877359,0,1
deepseek-ai-DeepSeek-R1-Distill-Llama-8B,functional_group,0,aldehyde,alkyl bromide,0.351929,0,0
deepseek-ai-DeepSeek-R1-Distill-Llama-8B,functional_group,0,aldehyde,alkyl chloride,0.3403,0,0
deepseek-ai-DeepSeek-R1-Distill-Llama-8B,functional_group,0,aldehyde,alkyl fluoride,0.421047,0,0
deepseek-ai-DeepSeek-R1-Distill-Llama-8B,functional_group,0,aldehyde,alkyl iodide,0.398449,0,0
deepseek-ai-DeepSeek-R1-Distill-Llama-8B,functional_group,0,aldehyde,amide,0.738084,0,1
deepseek-ai-DeepSeek-R1-Distill-Llama-8B,functional_group,0,aldehyde,amine,0.378565,0,0
deepseek-ai-DeepSeek-R1-Distill-Llama-8B,functional_group,0,aldehyde,carboxylic acid,0.653292,1,1
deepseek-ai-DeepSeek-R1-Distill-Llama-8B,functional_group,0,aldehyde,ester,0.396418,1,1
deepseek-ai-DeepSeek-R1-Distill-Llama-8B,functional_group,0,aldehyde,ether,0.365646,1,0
deepseek-ai-DeepSeek-R1-Distill-Llama-8B,functional_group,0,aldehyde,imine,0.49922,0,0
deepseek-ai-DeepSeek-R1-Distill-Llama-8B,functional_group,0,aldehyde,ketone,0.442349,1,1
deepseek-ai-DeepSeek-R1-Distill-Llama-8B,functional_group,0,aldehyde,nitrile,0.162959,0,0
deepseek-ai-DeepSeek-R1-Distill-Llama-8B,functional_group,0,aldehyde,nitro,0.562,0,0
deepseek-ai-DeepSeek-R1-Distill-Llama-8B,functional_group,0,aldehyde,sulfone,0.570153,0,0
deepseek-ai-DeepSeek-R1-Distill-Llama-8B,functional_group,0,aldehyde,sulfoxide,0.381952,0,0
deepseek-ai-DeepSeek-R1-Distill-Llama-8B,functional_group,0,aldehyde,thioether,0.210597,0,0
deepseek-ai-DeepSeek-R1-Distill-Llama-8B,functional_group,0,aldehyde,thiol,0.384774,0,0
deepseek-ai-DeepSeek-R1-Distill-Llama-8B,functional_group,0,alkyl bromide,alkyl chloride,0.826903,1,1
deepseek-ai-DeepSeek-R1-Distill-Llama-8B,functional_group,0,alkyl bromide,alkyl fluoride,0.827747,1,1
deepseek-ai-DeepSeek-R1-Distill-Llama-8B,functional_group,0,alkyl bromide,alkyl iodide,0.79655,1,1
deepseek-ai-DeepSeek-R1-Distill-Llama-8B,functional_group,0,alkyl bromide,amide,0.303717,0,0
deepseek-ai-DeepSeek-R1-Distill-Llama-8B,functional_group,0,alkyl bromide,amine,0.588977,0,0
deepseek-ai-DeepSeek-R1-Distill-Llama-8B,functional_group,0,alkyl bromide,carboxylic acid,0.305854,0,0
deepseek-ai-DeepSeek-R1-Distill-Llama-8B,functional_group,0,alkyl bromide,ester,0.442356,0,0
deepseek-ai-DeepSeek-R1-Distill-Llama-8B,functional_group,0,alkyl bromide,ether,0.816857,0,0
deepseek-ai-DeepSeek-R1-Distill-Llama-8B,functional_group,0,alkyl bromide,imine,0.480071,0,0
deepseek-ai-DeepSeek-R1-Distill-Llama-8B,functional_group,0,alkyl bromide,ketone,0.4167,0,0
deepseek-ai-DeepSeek-R1-Distill-Llama-8B,functional_group,0,alkyl bromide,nitrile,0.251,0,0
deepseek-ai-DeepSeek-R1-Distill-Llama-8B,functional_group,0,alkyl bromide,nitro,0.364213,0,0
deepseek-ai-DeepSeek-R1-Distill-Llama-8B,functional_group,0,alkyl bromide,sulfone,0.488925,0,0
deepseek-ai-DeepSeek-R1-Distill-Llama-8B,functional_group,0,alkyl bromide,sulfoxide,0.463451,0,0
deepseek-ai-DeepSeek-R1-Distill-Llama-8B,functional_group,0,alkyl bromide,thioether,0.603697,0,0
deepseek-ai-DeepSeek-R1-Distill-Llama-8B,functional_group,0,alkyl bromide,thiol,0.605843,0,0
deepseek-ai-DeepSeek-R1-Distill-Llama-8B,functional_group,0,alkyl chloride,alkyl fluoride,0.837323,1,1
deepseek-ai-DeepSeek-R1-Distill-Llama-8B,functional_group,0,alkyl chloride,alkyl iodide,0.775014,1,1
deepseek-ai-DeepSeek-R1-Distill-Llama-8B,functional_group,0,alkyl chloride,amide,0.354076,0,0
deepseek-ai-DeepSeek-R1-Distill-Llama-8B,functional_group,0,alkyl chloride,amine,0.568645,0,0
deepseek-ai-DeepSeek-R1-Distill-Llama-8B,functional_group,0,alkyl chloride,carboxylic acid,0.4155,0,0
deepseek-ai-DeepSeek-R1-Distill-Llama-8B,functional_group,0,alkyl chloride,ester,0.484667,0,0
deepseek-ai-DeepSeek-R1-Distill-Llama-8B,functional_group,0,alkyl chloride,ether,0.769181,0,0
deepseek-ai-DeepSeek-R1-Distill-Llama-8B,functional_group,0,alkyl chloride,imine,0.538836,0,0
deepseek-ai-DeepSeek-R1-Distill-Llama-8B,functional_group,0,alkyl chloride,ketone,0.432261,0,0
deepseek-ai-DeepSeek-R1-Distill-Llama-8B,functional_group,0,alkyl chloride,nitrile,0.165954,0,0
deepseek-ai-DeepSeek-R1-Distill-Llama-8B,functional_group,0,alkyl chloride,nitro,0.406503,0,0
deepseek-ai-DeepSeek-R1-Distill-Llama-8B,functional_group,0,alkyl chloride,sulfone,0.548307,0,0
deepseek-ai-DeepSeek-R1-Distill-Llama-8B,functional_group,0,alkyl chloride,sulfoxide,0.518851,0,0
deepseek-ai-DeepSeek-R1-Distill-Llama-8B,functional_group,0,alkyl chloride,thioether,0.645003,0,0
deepseek-ai-DeepSeek-R1-Distill-Llama-8B,functional_group,0,alkyl chloride,thiol,0.595162,0,0
deepseek-ai-DeepSeek-R1-Distill-Llama-8B,functional_group,0,alkyl fluoride,alkyl iodide,0.819623,1,1
deepseek-ai-DeepSeek-R1-Distill-Llama-8B,functional_group,0,alkyl fluoride,amide,0.340775,0,0
deepseek-ai-DeepSeek-R1-Distill-Llama-8B,functional_group,0,alkyl fluoride,amine,0.780774,0,0
deepseek-ai-DeepSeek-R1-Distill-Llama-8B,functional_group,0,alkyl fluoride,carboxylic acid,0.330921,0,0
deepseek-ai-DeepSeek-R1-Distill-Llama-8B,functional_group,0,alkyl fluoride,ester,0.467551,0,0
deepseek-ai-DeepSeek-R1-Distill-Llama-8B,functional_group,0,alkyl fluoride,ether,0.790508,0,0
deepseek-ai-DeepSeek-R1-Distill-Llama-8B,functional_group,0,alkyl fluoride,imine,0.622072,0,0
deepseek-ai-DeepSeek-R1-Distill-Llama-8B,functional_group,0,alkyl fluoride,ketone,0.533055,0,0
deepseek-ai-DeepSeek-R1-Distill-Llama-8B,functional_group,0,alkyl fluoride,nitrile,0.219584,0,0
deepseek-ai-DeepSeek-R1-Distill-Llama-8B,functional_group,0,alkyl fluoride,nitro,0.49706,0,0
deepseek-ai-DeepSeek-R1-Distill-Llama-8B,functional_group,0,alkyl fluoride,sulfone,0.519355,0,0
deepseek-ai-DeepSeek-R1-Distill-Llama-8B,functional_group,0,alkyl fluoride,sulfoxide,0.489927,0,0
deepseek-ai-DeepSeek-R1-Distill-Llama-8B,functional_group,0,alkyl fluoride,thioether,0.570665,0,0
deepseek-ai-DeepSeek-R1-Distill-Llama-8B,functional_group,0,alkyl fluoride,thiol,0.732296,0,0
deepseek-ai-DeepSeek-R1-Distill-Llama-8B,functional_group,0,alkyl iodide,amide,0.285171,0,0
deepseek-ai-DeepSeek-R1-Distill-Llama-8B,functional_group,0,alkyl iodide,amine,0.555286,0,0
deepseek-ai-DeepSeek-R1-Distill-Llama-8B,functional_group,0,alkyl iodide,carboxylic acid,0.296048,0,0
deepseek-ai-DeepSeek-R1-Distill-Llama-8B,functional_group,0,alkyl iodide,ester,0.423218,0,0
deepseek-ai-DeepSeek-R1-Distill-Llama-8B,functional_group,0,alkyl iodide,ether,0.841172,0,0
deepseek-ai-DeepSeek-R1-Distill-Llama-8B,functional_group,0,alkyl iodide,imine,0.416756,0,0
deepseek-ai-DeepSeek-R1-Distill-Llama-8B,functional_group,0,alkyl iodide,ketone,0.423016,0,0
deepseek-ai-DeepSeek-R1-Distill-Llama-8B,functional_group,0,alkyl iodide,nitrile,0.246109,0,0
deepseek-ai-DeepSeek-R1-Distill-Llama-8B,functional_group,0,alkyl iodide,nitro,0.393511,0,0
deepseek-ai-DeepSeek-R1-Distill-Llama-8B,functional_group,0,alkyl iodide,sulfone,0.461801,0,0
deepseek-ai-DeepSeek-R1-Distill-Llama-8B,functional_group,0,alkyl iodide,sulfoxide,0.459578,0,0
deepseek-ai-DeepSeek-R1-Distill-Llama-8B,functional_group,0,alkyl iodide,thioether,0.547051,0,0
deepseek-ai-DeepSeek-R1-Distill-Llama-8B,functional_group,0,alkyl iodide,thiol,0.599392,0,0
deepseek-ai-DeepSeek-R1-Distill-Llama-8B,functional_group,0,amide,amine,0.438749,1,0
deepseek-ai-DeepSeek-R1-Distill-Llama-8B,functional_group,0,amide,carboxylic acid,0.854893,0,1
deepseek-ai-DeepSeek-R1-Distill-Llama-8B,functional_group,0,amide,ester,0.479467,0,1
deepseek-ai-DeepSeek-R1-Distill-Llama-8B,functional_group,0,amide,ether,0.288206,0,0
deepseek-ai-DeepSeek-R1-Distill-Llama-8B,functional_group,0,amide,imine,0.643321,1,0
deepseek-ai-DeepSeek-R1-Distill-Llama-8B,functional_group,0,amide,ketone,0.50447,0,1
deepseek-ai-DeepSeek-R1-Distill-Llama-8B,functional_group,0,amide,nitrile,0.096233,1,0
deepseek-ai-DeepSeek-R1-Distill-Llama-8B,functional_group,0,amide,nitro,0.616283,1,0
deepseek-ai-DeepSeek-R1-Distill-Llama-8B,functional_group,0,amide,sulfone,0.623333,0,0
deepseek-ai-DeepSeek-R1-Distill-Llama-8B,functional_group,0,amide,sulfoxide,0.46633,0,0
deepseek-ai-DeepSeek-R1-Distill-Llama-8B,functional_group,0,amide,thioether,0.27345,0,0
deepseek-ai-DeepSeek-R1-Distill-Llama-8B,functional_group,0,amide,thiol,0.449101,0,0
deepseek-ai-DeepSeek-R1-Distill-Llama-8B,functional_group,0,amine,carboxylic acid,0.399011,0,0
deepseek-ai-DeepSeek-R1-Distill-Llama-8B,functional_group,0,amine,ester,0.499808,0,0
deepseek-ai-DeepSeek-R1-Distill-Llama-8B,functional_group,0,amine,ether,0.577324,0,0
deepseek-ai-DeepSeek-R1-Distill-Llama-8B,functional_group,0,amine,imine,0.749291,1,1
deepseek-ai-DeepSeek-R1-Distill-Llama-8B,functional_group,0,amine,ketone,0.633529,0,0
deepseek-ai-DeepSeek-R1-Distill-Llama-8B,functional_group,0,amine,nitrile,0.128143,1,1
deepseek-ai-DeepSeek-R1-Distill-Llama-8B,functional_group,0,amine,nitro,0.521235,1,1
deepseek-ai-DeepSeek-R1-Distill-Llama-8B,functional_group,0,amine,sulfone,0.559504,0,0
deepseek-ai-DeepSeek-R1-Distill-Llama-8B,functional_group,0,amine,sulfoxide,0.503506,0,0
deepseek-ai-DeepSeek-R1-Distill-Llama-8B,functional_group,0,amine,thioether,0.536258,0,0
deepseek-ai-DeepSeek-R1-Distill-Llama-8B,functional_group,0,amine,thiol,0.871466,0,0
deepseek-ai-DeepSeek-R1-Distill-Llama-8B,functional_group,0,carboxylic acid,ester,0.540059,1,1
deepseek-ai-DeepSeek-R1-Distill-Llama-8B,functional_group,0,carboxylic acid,ether,0.359462,1,0
deepseek-ai-DeepSeek-R1-Distill-Llama-8B,functional_group,0,carboxylic acid,imine,0.542755,0,0
deepseek-ai-DeepSeek-R1-Distill-Llama-8B,functional_group,0,carboxylic acid,ketone,0.491457,1,1
deepseek-ai-DeepSeek-R1-Distill-Llama-8B,functional_group,0,carboxylic acid,nitrile,0.070967,0,0
deepseek-ai-DeepSeek-R1-Distill-Llama-8B,functional_group,0,carboxylic acid,nitro,0.46054,0,0
deepseek-ai-DeepSeek-R1-Distill-Llama-8B,functional_group,0,carboxylic acid,sulfone,0.666732,0,0
deepseek-ai-DeepSeek-R1-Distill-Llama-8B,functional_group,0,carboxylic acid,sulfoxide,0.536539,0,0
deepseek-ai-DeepSeek-R1-Distill-Llama-8B,functional_group,0,carboxylic acid,thioether,0.435347,0,0
deepseek-ai-DeepSeek-R1-Distill-Llama-8B,functional_group,0,carboxylic acid,thiol,0.437643,0,0
deepseek-ai-DeepSeek-R1-Distill-Llama-8B,functional_group,0,ester,ether,0.528828,1,0
deepseek-ai-DeepSeek-R1-Distill-Llama-8B,functional_group,0,ester,imine,0.460898,0,0
deepseek-ai-DeepSeek-R1-Distill-Llama-8B,functional_group,0,ester,ketone,0.92109,1,1
deepseek-ai-DeepSeek-R1-Distill-Llama-8B,functional_group,0,ester,nitrile,0.225737,0,0
deepseek-ai-DeepSeek-R1-Distill-Llama-8B,functional_group,0,ester,nitro,0.459348,0,0
deepseek-ai-DeepSeek-R1-Distill-Llama-8B,functional_group,0,ester,sulfone,0.919434,0,0
deepseek-ai-DeepSeek-R1-Distill-Llama-8B,functional_group,0,ester,sulfoxide,0.976086,0,0
deepseek-ai-DeepSeek-R1-Distill-Llama-8B,functional_group,0,ester,thioether,0.67343,0,0
deepseek-ai-DeepSeek-R1-Distill-Llama-8B,functional_group,0,ester,thiol,0.535766,0,0
deepseek-ai-DeepSeek-R1-Distill-Llama-8B,functional_group,0,ether,imine,0.397571,0,0
deepseek-ai-DeepSeek-R1-Distill-Llama-8B,functional_group,0,ether,ketone,0.468697,1,0
deepseek-ai-DeepSeek-R1-Distill-Llama-8B,functional_group,0,ether,nitrile,0.222596,0,0
deepseek-ai-DeepSeek-R1-Distill-Llama-8B,functional_group,0,ether,nitro,0.356972,0,0
deepseek-ai-DeepSeek-R1-Distill-Llama-8B,functional_group,0,ether,sulfone,0.562658,0,0
deepseek-ai-DeepSeek-R1-Distill-Llama-8B,functional_group,0,ether,sulfoxide,0.558138,0,0
deepseek-ai-DeepSeek-R1-Distill-Llama-8B,functional_group,0,ether,thioether,0.704055,0,1
deepseek-ai-DeepSeek-R1-Distill-Llama-8B,functional_group,0,ether,thiol,0.633812,0,1
deepseek-ai-DeepSeek-R1-Distill-Llama-8B,functional_group,0,imine,ketone,0.541863,0,0
deepseek-ai-DeepSeek-R1-Distill-Llama-8B,functional_group,0,imine,nitrile,0.156025,1,1
deepseek-ai-DeepSeek-R1-Distill-Llama-8B,functional_group,0,imine,nitro,0.603431,1,1
deepseek-ai-DeepSeek-R1-Distill-Llama-8B,functional_group,0,imine,sulfone,0.529488,0,0
deepseek-ai-DeepSeek-R1-Distill-Llama-8B,functional_group,0,imine,sulfoxide,0.456828,0,0
deepseek-ai-DeepSeek-R1-Distill-Llama-8B,functional_group,0,imine,thioether,0.364669,0,0
deepseek-ai-DeepSeek-R1-Distill-Llama-8B,functional_group,0,imine,thiol,0.670075,0,0
deepseek-ai-DeepSeek-R1-Distill-Llama-8B,functional_group,0,ketone,nitrile,0.188904,0,0
deepseek-ai-DeepSeek-R1-Distill-Llama-8B,functional_group,0,ketone,nitro,0.524002,0,0
deepseek-ai-DeepSeek-R1-Distill-Llama-8B,functional_group,0,ketone,sulfone,0.859123,0,0
deepseek-ai-DeepSeek-R1-Distill-Llama-8B,functional_group,0,ketone,sulfoxide,0.890783,0,0
deepseek-ai-DeepSeek-R1-Distill-Llama-8B,functional_group,0,ketone,thioether,0.516433,0,0
deepseek-ai-DeepSeek-R1-Distill-Llama-8B,functional_group,0,ketone,thiol,0.604458,0,0
deepseek-ai-DeepSeek-R1-Distill-Llama-8B,functional_group,0,nitrile,nitro,0.255636,1,1
deepseek-ai-DeepSeek-R1-Distill-Llama-8B,functional_group,0,nitrile,sulfone,0.203087,0,0
deepseek-ai-DeepSeek-R1-Distill-Llama-8B,functional_group,0,nitrile,sulfoxide,0.241629,0,0
deepseek-ai-DeepSeek-R1-Distill-Llama-8B,functional_group,0,nitrile,thioether,0.170001,0,0
deepseek-ai-DeepSeek-R1-Distill-Llama-8B,functional_group,0,nitrile,thiol,0.173952,0,0
deepseek-ai-DeepSeek-R1-Distill-Llama-8B,functional_group,0,nitro,sulfone,0.564481,0,0
deepseek-ai-DeepSeek-R1-Distill-Llama-8B,functional_group,0,nitro,sulfoxide,0.450808,0,0
deepseek-ai-DeepSeek-R1-Distill-Llama-8B,functional_group,0,nitro,thioether,0.253918,0,0
deepseek-ai-DeepSeek-R1-Distill-Llama-8B,functional_group,0,nitro,thiol,0.535391,0,0
deepseek-ai-DeepSeek-R1-Distill-Llama-8B,functional_group,0,sulfone,sulfoxide,0.924012,1,1
deepseek-ai-DeepSeek-R1-Distill-Llama-8B,functional_group,0,sulfone,thioether,0.712456,1,0
deepseek-ai-DeepSeek-R1-Distill-Llama-8B,functional_group,0,sulfone,thiol,0.600822,1,0
deepseek-ai-DeepSeek-R1-Distill-Llama-8B,functional_group,0,sulfoxide,thioether,0.72292,1,0
deepseek-ai-DeepSeek-R1-Distill-Llama-8B,functional_group,0,sulfoxide,thiol,0.568832,1,0
deepseek-ai-DeepSeek-R1-Distill-Llama-8B,functional_group,0,thioether,thiol,0.634809,1,1
deepseek-ai-DeepSeek-R1-Distill-Llama-8B,functional_group,8,alcohol,aldehyde,0.625488,1,0
deepseek-ai-DeepSeek-R1-Distill-Llama-8B,functional_group,8,alcohol,alkyl bromide,0.63777,0,0
deepseek-ai-DeepSeek-R1-Distill-Llama-8B,functional_group,8,alcohol,alkyl chloride,0.603793,0,0
deepseek-ai-DeepSeek-R1-Distill-Llama-8B,functional_group,8,alcohol,alkyl fluoride,0.625363,0,0
deepseek-ai-DeepSeek-R1-Distill-Llama-8B,functional_group,8,alcohol,alkyl iodide,0.578718,0,0
deepseek-ai-DeepSeek-R1-Distill-Llama-8B,functional_group,8,alcohol,amide,0.671092,0,0
deepseek-ai-DeepSeek-R1-Distill-Llama-8B,functional_group,8,alcohol,amine,0.911008,0,0
deepseek-ai-DeepSeek-R1-Distill-Llama-8B,functional_group,8,alcohol,carboxylic acid,0.697729,1,0
deepseek-ai-DeepSeek-R1-Distill-Llama-8B,functional_group,8,alcohol,ester,0.732371,1,0
deepseek-ai-DeepSeek-R1-Distill-Llama-8B,functional_group,8,alcohol,ether,0.734514,1,1
deepseek-ai-DeepSeek-R1-Distill-Llama-8B,functional_group,8,alcohol,imine,0.758113,0,0
deepseek-ai-DeepSeek-R1-Distill-Llama-8B,functional_group,8,alcohol,ketone,0.841531,1,0
deepseek-ai-DeepSeek-R1-Distill-Llama-8B,functional_group,8,alcohol,nitrile,0.663064,0,0
deepseek-ai-DeepSeek-R1-Distill-Llama-8B,functional_group,8,alcohol,nitro,0.603633,0,0
deepseek-ai-DeepSeek-R1-Distill-Llama-8B,functional_group,8,alcohol,sulfone,0.708238,0,0
deepseek-ai-DeepSeek-R1-Distill-Llama-8B,functional_group,8,alcohol,sulfoxide,0.709554,0,0
deepseek-ai-DeepSeek-R1-Distill-Llama-8B,functional_group,8,alcohol,thioether,0.682581,0,1
deepseek-ai-DeepSeek-R1-Distill-Llama-8B,functional_group,8,alcohol,thiol,0.860276,0,1
deepseek-ai-DeepSeek-R1-Distill-Llama-8B,functional_group,8,aldehyde,alkyl bromide,0.446569,0,0
deepseek-ai-DeepSeek-R1-Distill-Llama-8B,functional_group,8,aldehyde,alkyl chloride,0.389042,0,0
deepseek-ai-DeepSeek-R1-Distill-Llama-8B,functional_group,8,aldehyde,alkyl fluoride,0.399127,0,0
deepseek-ai-DeepSeek-R1-Distill-Llama-8B,functional_group,8,aldehyde,alkyl iodide,0.429036,0,0
deepseek-ai-DeepSeek-R1-Distill-Llama-8B,functional_group,8,aldehyde,amide,0.815041,0,1
deepseek-ai-DeepSeek-R1-Distill-Llama-8B,functional_group,8,aldehyde,amine,0.578789,0,0
deepseek-ai-DeepSeek-R1-Distill-Llama-8B,functional_group,8,aldehyde,carboxylic acid,0.698338,1,1
deepseek-ai-DeepSeek-R1-Distill-Llama-8B,functional_group,8,aldehyde,ester,0.66204,1,1
deepseek-ai-DeepSeek-R1-Distill-Llama-8B,functional_group,8,aldehyde,ether,0.51508,1,0
deepseek-ai-DeepSeek-R1-Distill-Llama-8B,functional_group,8,aldehyde,imine,0.700134,0,0
deepseek-ai-DeepSeek-R1-Distill-Llama-8B,functional_group,8,aldehyde,ketone,0.675383,1,1
deepseek-ai-DeepSeek-R1-Distill-Llama-8B,functional_group,8,aldehyde,nitrile,0.648356,0,0
deepseek-ai-DeepSeek-R1-Distill-Llama-8B,functional_group,8,aldehyde,nitro,0.463325,0,0
deepseek-ai-DeepSeek-R1-Distill-Llama-8B,functional_group,8,aldehyde,sulfone,0.563192,0,0
deepseek-ai-DeepSeek-R1-Distill-Llama-8B,functional_group,8,aldehyde,sulfoxide,0.560528,0,0
deepseek-ai-DeepSeek-R1-Distill-Llama-8B,functional_group,8,aldehyde,thioether,0.431038,0,0
deepseek-ai-DeepSeek-R1-Distill-Llama-8B,functional_group,8,aldehyde,thiol,0.5634,0,0
deepseek-ai-DeepSeek-R1-Distill-Llama-8B,functional_group,8,alkyl bromide,alkyl chloride,0.922773,1,1
deepseek-ai-DeepSeek-R1-Distill-Llama-8B,functional_group,8,alkyl bromide,alkyl fluoride,0.819638,1,1
deepseek-ai-DeepSeek-R1-Distill-Llama-8B,functional_group,8,alkyl bromide,alkyl iodide,0.854626,1,1
deepseek-ai-DeepSeek-R1-Distill-Llama-8B,functional_group,8,alkyl bromide,amide,0.512013,0,0
deepseek-ai-DeepSeek-R1-Distill-Llama-8B,functional_group,8,alkyl bromide,amine,0.66085,0,0
deepseek-ai-DeepSeek-R1-Distill-Llama-8B,functional_group,8,alkyl bromide,carboxylic acid,0.462005,0,0
deepseek-ai-DeepSeek-R1-Distill-Llama-8B,functional_group,8,alkyl bromide,ester,0.521292,0,0
deepseek-ai-DeepSeek-R1-Distill-Llama-8B,functional_group,8,alkyl bromide,ether,0.810935,0,0
deepseek-ai-DeepSeek-R1-Distill-Llama-8B,functional_group,8,alkyl bromide,imine,0.665389,0,0
deepseek-ai-DeepSeek-R1-Distill-Llama-8B,functional_group,8,alkyl bromide,ketone,0.569668,0,0
deepseek-ai-DeepSeek-R1-Distill-Llama-8B,functional_group,8,alkyl bromide,nitrile,0.55184,0,0
deepseek-ai-DeepSeek-R1-Distill-Llama-8B,functional_group,8,alkyl bromide,nitro,0.754679,0,0
deepseek-ai-DeepSeek-R1-Distill-Llama-8B,functional_group,8,alkyl bromide,sulfone,0.522916,0,0
deepseek-ai-DeepSeek-R1-Distill-Llama-8B,functional_group,8,alkyl bromide,sulfoxide,0.537969,0,0
